accion	origen	destino	motivo
MOVIDO	emu/dos/images/California Games 2-marquee.png	emu/MEDIA/DOS/images/California Games 2-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/California Games 2-thumb.png	emu/MEDIA/DOS/images/California Games 2-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/California Games-image.png	emu/MEDIA/DOS/images/California Games-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/California Games-marquee.png	emu/MEDIA/DOS/images/California Games-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/California Games-thumb.png	emu/MEDIA/DOS/images/California Games-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Cannon Fodder 2-image.png	emu/MEDIA/DOS/images/Cannon Fodder 2-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Cannon Fodder 2-marquee.png	emu/MEDIA/DOS/images/Cannon Fodder 2-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Cannon Fodder 2-thumb.png	emu/MEDIA/DOS/images/Cannon Fodder 2-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Cannon Fodder-image.png	emu/MEDIA/DOS/images/Cannon Fodder-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Cannon Fodder-marquee.png	emu/MEDIA/DOS/images/Cannon Fodder-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Cannon Fodder-thumb.png	emu/MEDIA/DOS/images/Cannon Fodder-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Capone-image.png	emu/MEDIA/DOS/images/Capone-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Capone-marquee.png	emu/MEDIA/DOS/images/Capone-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Capone-thumb.png	emu/MEDIA/DOS/images/Capone-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Captain Blood-image.png	emu/MEDIA/DOS/images/Captain Blood-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Captain Blood-marquee.png	emu/MEDIA/DOS/images/Captain Blood-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Captain Blood-thumb.png	emu/MEDIA/DOS/images/Captain Blood-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Captain Dynamo-image.png	emu/MEDIA/DOS/images/Captain Dynamo-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Captain Dynamo-marquee.png	emu/MEDIA/DOS/images/Captain Dynamo-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Captain Dynamo-thumb.png	emu/MEDIA/DOS/images/Captain Dynamo-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Captive-image.png	emu/MEDIA/DOS/images/Captive-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Captive-marquee.png	emu/MEDIA/DOS/images/Captive-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Captive-thumb.png	emu/MEDIA/DOS/images/Captive-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Car & Driver-image.png	emu/MEDIA/DOS/images/Car & Driver-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Car & Driver-marquee.png	emu/MEDIA/DOS/images/Car & Driver-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Car & Driver-thumb.png	emu/MEDIA/DOS/images/Car & Driver-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Card Sharks-image.png	emu/MEDIA/DOS/images/Card Sharks-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Card Sharks-marquee.png	emu/MEDIA/DOS/images/Card Sharks-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Card Sharks-thumb.png	emu/MEDIA/DOS/images/Card Sharks-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Carmageddon-image.png	emu/MEDIA/DOS/images/Carmageddon-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Carmageddon-marquee.png	emu/MEDIA/DOS/images/Carmageddon-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Carmageddon-thumb.png	emu/MEDIA/DOS/images/Carmageddon-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Carrier Command-image.png	emu/MEDIA/DOS/images/Carrier Command-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Carrier Command-marquee.png	emu/MEDIA/DOS/images/Carrier Command-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Carrier Command-thumb.png	emu/MEDIA/DOS/images/Carrier Command-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Casino Games-image.png	emu/MEDIA/DOS/images/Casino Games-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Casino Games-marquee.png	emu/MEDIA/DOS/images/Casino Games-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Casino Games-thumb.png	emu/MEDIA/DOS/images/Casino Games-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Casino Master-image.png	emu/MEDIA/DOS/images/Casino Master-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Casino Master-thumb.png	emu/MEDIA/DOS/images/Casino Master-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Castle Wolfenstein-image.png	emu/MEDIA/DOS/images/Castle Wolfenstein-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Castle Wolfenstein-marquee.png	emu/MEDIA/DOS/images/Castle Wolfenstein-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Castle Wolfenstein-thumb.png	emu/MEDIA/DOS/images/Castle Wolfenstein-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Castle of Dr. Brain-image.png	emu/MEDIA/DOS/images/Castle of Dr. Brain-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Castle of Dr. Brain-marquee.png	emu/MEDIA/DOS/images/Castle of Dr. Brain-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Castle of Dr. Brain-thumb.png	emu/MEDIA/DOS/images/Castle of Dr. Brain-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Castles-image.png	emu/MEDIA/DOS/images/Castles-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Castles-marquee.png	emu/MEDIA/DOS/images/Castles-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Castles-thumb.png	emu/MEDIA/DOS/images/Castles-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Castlevania-image.png	emu/MEDIA/DOS/images/Castlevania-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Castlevania-marquee.png	emu/MEDIA/DOS/images/Castlevania-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Castlevania-thumb.png	emu/MEDIA/DOS/images/Castlevania-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Centurion - Defender of Rome-image.png	emu/MEDIA/DOS/images/Centurion - Defender of Rome-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Centurion - Defender of Rome-marquee.png	emu/MEDIA/DOS/images/Centurion - Defender of Rome-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Centurion - Defender of Rome-thumb.png	emu/MEDIA/DOS/images/Centurion - Defender of Rome-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Champion of the Raj-image.png	emu/MEDIA/DOS/images/Champion of the Raj-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Champion of the Raj-thumb.png	emu/MEDIA/DOS/images/Champion of the Raj-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Champions of Krynn-image.png	emu/MEDIA/DOS/images/Champions of Krynn-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Champions of Krynn-marquee.png	emu/MEDIA/DOS/images/Champions of Krynn-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Champions of Krynn-thumb.png	emu/MEDIA/DOS/images/Champions of Krynn-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Championship Lode Runner-image.png	emu/MEDIA/DOS/images/Championship Lode Runner-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Championship Lode Runner-marquee.png	emu/MEDIA/DOS/images/Championship Lode Runner-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Championship Lode Runner-thumb.png	emu/MEDIA/DOS/images/Championship Lode Runner-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Charlie Chaplin-image.png	emu/MEDIA/DOS/images/Charlie Chaplin-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Charlie Chaplin-marquee.png	emu/MEDIA/DOS/images/Charlie Chaplin-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Charlie Chaplin-thumb.png	emu/MEDIA/DOS/images/Charlie Chaplin-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Chasm The Rift-image.png	emu/MEDIA/DOS/images/Chasm The Rift-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Chasm The Rift-marquee.png	emu/MEDIA/DOS/images/Chasm The Rift-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Chasm The Rift-thumb.png	emu/MEDIA/DOS/images/Chasm The Rift-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Chessmaster 2000-image.png	emu/MEDIA/DOS/images/Chessmaster 2000-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Chessmaster 2000-marquee.png	emu/MEDIA/DOS/images/Chessmaster 2000-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Chessmaster 2000-thumb.png	emu/MEDIA/DOS/images/Chessmaster 2000-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Chip's Challenge-image.png	emu/MEDIA/DOS/images/Chip's Challenge-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Chip's Challenge-marquee.png	emu/MEDIA/DOS/images/Chip's Challenge-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Chip's Challenge-thumb.png	emu/MEDIA/DOS/images/Chip's Challenge-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Chopper Commando-image.png	emu/MEDIA/DOS/images/Chopper Commando-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Chopper Commando-marquee.png	emu/MEDIA/DOS/images/Chopper Commando-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Chopper Commando-thumb.png	emu/MEDIA/DOS/images/Chopper Commando-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Civilization-image.png	emu/MEDIA/DOS/images/Civilization-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Civilization-marquee.png	emu/MEDIA/DOS/images/Civilization-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Civilization-thumb.png	emu/MEDIA/DOS/images/Civilization-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Classic Concentration-image.png	emu/MEDIA/DOS/images/Classic Concentration-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Classic Concentration-marquee.png	emu/MEDIA/DOS/images/Classic Concentration-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Classic Concentration-thumb.png	emu/MEDIA/DOS/images/Classic Concentration-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Cloud Kingdoms-image.png	emu/MEDIA/DOS/images/Cloud Kingdoms-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Cloud Kingdoms-marquee.png	emu/MEDIA/DOS/images/Cloud Kingdoms-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Cloud Kingdoms-thumb.png	emu/MEDIA/DOS/images/Cloud Kingdoms-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Clue - Master Detective-image.png	emu/MEDIA/DOS/images/Clue - Master Detective-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Clue - Master Detective-marquee.png	emu/MEDIA/DOS/images/Clue - Master Detective-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Clue - Master Detective-thumb.png	emu/MEDIA/DOS/images/Clue - Master Detective-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Codename - Iceman-image.png	emu/MEDIA/DOS/images/Codename - Iceman-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Codename - Iceman-marquee.png	emu/MEDIA/DOS/images/Codename - Iceman-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Codename - Iceman-thumb.png	emu/MEDIA/DOS/images/Codename - Iceman-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Colonization-image.png	emu/MEDIA/DOS/images/Colonization-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Colonization-marquee.png	emu/MEDIA/DOS/images/Colonization-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Colonization-thumb.png	emu/MEDIA/DOS/images/Colonization-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Colorado-image.png	emu/MEDIA/DOS/images/Colorado-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Colorado-marquee.png	emu/MEDIA/DOS/images/Colorado-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Colorado-thumb.png	emu/MEDIA/DOS/images/Colorado-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Command HQ-image.png	emu/MEDIA/DOS/images/Command HQ-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Command HQ-marquee.png	emu/MEDIA/DOS/images/Command HQ-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Command HQ-thumb.png	emu/MEDIA/DOS/images/Command HQ-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Commander Keen - Keen Dreams-image.png	emu/MEDIA/DOS/images/Commander Keen - Keen Dreams-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Commander Keen - Keen Dreams-marquee.png	emu/MEDIA/DOS/images/Commander Keen - Keen Dreams-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Commander Keen - Keen Dreams-thumb.png	emu/MEDIA/DOS/images/Commander Keen - Keen Dreams-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Commander Keen 1 - Marooned on Mars-image.png	emu/MEDIA/DOS/images/Commander Keen 1 - Marooned on Mars-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Commander Keen 1 - Marooned on Mars-marquee.png	emu/MEDIA/DOS/images/Commander Keen 1 - Marooned on Mars-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Commander Keen 1 - Marooned on Mars-thumb.png	emu/MEDIA/DOS/images/Commander Keen 1 - Marooned on Mars-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Commander Keen 4 - Secret of the Oracle-image.png	emu/MEDIA/DOS/images/Commander Keen 4 - Secret of the Oracle-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Commander Keen 4 - Secret of the Oracle-marquee.png	emu/MEDIA/DOS/images/Commander Keen 4 - Secret of the Oracle-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Commander Keen 4 - Secret of the Oracle-thumb.png	emu/MEDIA/DOS/images/Commander Keen 4 - Secret of the Oracle-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Commander Keen 6 - Aliens ate my Baby Sitter-image.png	emu/MEDIA/DOS/images/Commander Keen 6 - Aliens ate my Baby Sitter-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Commander Keen 6 - Aliens ate my Baby Sitter-marquee.png	emu/MEDIA/DOS/images/Commander Keen 6 - Aliens ate my Baby Sitter-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Commander Keen 6 - Aliens ate my Baby Sitter-thumb.png	emu/MEDIA/DOS/images/Commander Keen 6 - Aliens ate my Baby Sitter-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Commando-image.png	emu/MEDIA/DOS/images/Commando-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Commando-marquee.png	emu/MEDIA/DOS/images/Commando-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Commando-thumb.png	emu/MEDIA/DOS/images/Commando-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Companions of Xanth-image.png	emu/MEDIA/DOS/images/Companions of Xanth-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Companions of Xanth-marquee.png	emu/MEDIA/DOS/images/Companions of Xanth-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Companions of Xanth-thumb.png	emu/MEDIA/DOS/images/Companions of Xanth-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Conan the Cimmerian-image.png	emu/MEDIA/DOS/images/Conan the Cimmerian-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Conan the Cimmerian-marquee.png	emu/MEDIA/DOS/images/Conan the Cimmerian-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Conan the Cimmerian-thumb.png	emu/MEDIA/DOS/images/Conan the Cimmerian-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Conflict in Vietnam-image.png	emu/MEDIA/DOS/images/Conflict in Vietnam-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Conflict in Vietnam-thumb.png	emu/MEDIA/DOS/images/Conflict in Vietnam-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Conqueror-image.png	emu/MEDIA/DOS/images/Conqueror-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Conqueror-marquee.png	emu/MEDIA/DOS/images/Conqueror-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Conqueror-thumb.png	emu/MEDIA/DOS/images/Conqueror-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Conquests of the Longbow - The Legend of Robin Hood-image.png	emu/MEDIA/DOS/images/Conquests of the Longbow - The Legend of Robin Hood-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Conquests of the Longbow - The Legend of Robin Hood-marquee.png	emu/MEDIA/DOS/images/Conquests of the Longbow - The Legend of Robin Hood-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Conquests of the Longbow - The Legend of Robin Hood-thumb.png	emu/MEDIA/DOS/images/Conquests of the Longbow - The Legend of Robin Hood-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Constructor-image.png	emu/MEDIA/DOS/images/Constructor-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Constructor-marquee.png	emu/MEDIA/DOS/images/Constructor-marquee.png	carátulas, capturas y logos de ScreenScraper
